0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
17.826690603092846,15.03284066005447,16.909786055982117,16.045858473903284,15.42740178633846,16.049954495099296,14.336132770302834,9.811859898728708,10.92061554154117,15.244701056798773,14.471551736329934,15.342821800525522,13.951146954501699,11.312553956954261,15.028951072888574,14.922415054924496,7.708683658365144,14.785823521434843,16.93985450802781,15.332541151813983,17.522982738648373,13.142511989408147,11.914783741857311,16.93616891084283,6.164952910071521,14.185857643666928,14.328994562325015,16.773271977175124,16.556206088597925,8.1605945721697,16.520653096749452,16.783560234923343,10.426414080242202,17.32013974510541,5.062285352893374,16.061634538717342
14.16044855740072,17.876613171634514,16.25750834681839,15.649393773210369,17.243206688042893,18.13665863023388,13.062542944960581,13.004686709257365,10.989235305359987,17.002404917540265,15.375703285851845,14.821502568672539,18.18975225323242,16.8122748979252,17.29583532561462,18.95682415054233,3.7601642843031056,9.84327837024186,18.98560740160104,17.347144179250567,18.277643046465624,11.63190189516632,12.64688744292917,19.551123548288043,2.85849635639496,17.39849967083455,15.22961257490039,18.297358291314342,18.97028588915184,15.66311399543154,17.20819174993195,19.07048826138505,14.75491279494502,16.72379718878659,8.88322315134918,17.865248937565674
18.849450610210106,17.852600302164394,19.70825454451806,16.818469946332467,15.274931382526832,16.51540639769982,11.37724545924575,14.576029159301713,18.528020033396473,18.0250155719865,13.231069774097266,17.260974185939588,18.012863762143095,19.220679043330602,18.565622217364023,20.02185574839537,5.858864370751727,19.3525203292745,18.88933523790694,19.584508306321116,19.04560862448401,9.255218388992667,13.458089350630184,20.387274206273943,15.993266684283421,20.02601489677685,20.118306326571645,11.049825580040672,20.418141817218363,17.579938672626255,19.163912926019343,19.81449964791736,14.798286236678564,18.563985838149012,13.734196202333296,17.910880659259373
21.00596964635666,20.09972365692053,21.422353154465814,19.59714586793578,15.151021484661634,15.519930810509466,6.456899752277163,15.244558578206618,17.76066099008827,21.447742484630034,21.907512022457386,21.409744312904344,21.117875896962452,20.2692667950006,20.564561268044102,19.542652491184096,6.472778982839622,20.858852060568232,21.435991911364127,18.688705765474452,13.689709243575827,6.254882024056507,16.999421586435517,20.950702559912862,4.34028570602272,21.373869540500905,20.60483203367378,18.465600634780547,22.206204607699988,2.371137758343689,20.61878641738199,19.935475680627526,18.55301157393376,18.481310123003855,14.562144197266926,20.542538318537957
21.5841474696225,20.518987887517707,20.659389436688492,18.006461810206247,21.137598735878125,21.435768598960728,6.571316241301409,20.152839019500327,19.313881783083882,21.460934983088954,21.568906721579125,20.198485430938156,21.27240384250663,13.674168217346928,19.82832199790081,17.78631836311789,19.981002334903263,22.19196800894675,21.552222496847847,17.896711315771046,14.511074171336393,6.281408655021233,19.37481148625579,22.29208722341167,7.285151205774976,19.168815202592594,20.544940508668866,14.668661904343946,21.231533518680425,20.798690335618577,20.448379413230857,15.963656764897532,15.399576447353146,19.494240355532668,18.262714293146438,15.015458823242811
22.120504093439568,17.790720524014763,22.13708443184245,19.892061840140578,21.162935401905138,23.091184466568038,2.5952945874118485,20.205367446719634,18.129850979702454,21.2333482568495,21.54056663857701,16.5717289708162,22.02267541834601,15.117502932635226,15.842516606301935,22.002779341740194,21.125631629100145,19.23901149455502,20.460771993780146,10.249755458879147,15.1558767003416,2.6912464013967887,17.85769899073684,21.90966601959993,13.542460410374648,18.373746052776887,19.140925968272352,14.895164007847034,14.940107088170867,13.737194666571567,17.866683493928676,19.983851596630156,19.063603925785046,19.7548706177954,19.255332388963218,19.322219428891508
21.467420402631916,20.761992704378333,24.226120867458075,21.207740213207085,8.814082700743922,23.515982883809432,4.720471580192502,20.29876258559195,20.57414138744519,23.118573626279115,24.08923858526333,7.345329713379505,22.385643694466243,17.09315641718947,21.739060571796035,21.90378345403978,21.84275473676566,18.854550318513404,20.369327383211502,3.295832604975923,19.544541192063463,3.198031423548929,17.92167117417179,22.753899668031664,19.117257664044217,21.985898998445375,19.93413499856009,23.688939826019116,19.03675129044933,17.3022928714079,22.335544292306754,23.46026462127377,21.205092929082618,15.711533733654328,19.292899355721225,20.30239591098519
21.70138191788224,17.580462763964537,25.34634204564444,21.03078406360426,23.2080634316561,24.26028391529265,13.566462262290582,18.562739973095656,24.790986245976377,24.99422445957797,26.1529983824708,5.557664114141622,24.5673112371441,23.823261443063362,20.795672001587274,19.94196548370603,24.24890602192627,22.613863674997443,22.21760215234399,2.3938965668352847,19.982748369507142,8.490738347037627,22.447170025020867,23.59481611346287,22.677238601000138,22.39221367305948,20.695934118234703,15.55936355569536,16.628824951419205,19.055681905088694,22.41705859854353,23.612544408356236,23.73377636577318,23.48838581304344,19.676991485393916,13.840365415088236
18.234305469803864,10.758988429205855,19.430874657099473,15.841050769457421,18.02863983979465,19.142109873620033,15.747463315745922,17.534510321543404,16.788986510886733,19.54424816729674,14.047600111192423,4.191113754366402,13.841737955851398,20.311303828049894,13.889981509355962,19.832937614536657,19.73247445846512,14.48694245631715,10.853746467907838,20.406297562392734,17.57783084120182,16.729837949843056,17.795313990791062,19.544187010759707,23.309513064239322,23.3938966754762,20.745377727319642,23.678305145784925,16.97438504964301,10.088388337365835,21.692329856044022,20.42654501808122,14.265332163830593,19.425459077230336,14.460891898803942,20.460989126377722
24.132286438841476,19.112130437203447,23.596786525166394,16.62183661716233,16.962273724646053,24.4627398556738,21.414928074290746,24.038957666771072,17.53171627493621,22.252872259188774,17.092059465414984,3.135857432037657,24.194395404362727,24.67651880049307,18.547800264430716,20.124210351845445,21.739962124381663,15.044853927712467,13.249610916607656,24.231149697468993,17.35985938425455,21.73183251555981,20.65907377692961,25.363689974040213,22.792989949576782,21.09888781997946,21.1584941306806,22.28345425660191,17.928512834754425,19.846804995072237,21.226926905687733,17.88933677607584,21.063674503731093,21.28095719993833,24.5691880725609,19.66159179372595
24.543481043284466,21.71998521829893,17.38619595493088,13.06734221182291,21.334956170536866,23.39471207317591,20.958160379450113,22.738371179210155,19.20740646066311,22.31927389805113,10.446727877394594,3.938494701443199,22.43159740770048,23.008150998837927,18.163479337533282,12.841227165233336,18.895104979449556,13.079671998892188,20.30495082745177,20.75614153360762,22.58867920324285,16.356022291353096,23.169825422114883,25.634535558733184,24.23636923922959,22.34749123165603,25.973429125110517,26.69900606230934,18.169178668026674,11.455948234623465,20.28823644257699,24.53152166432518,22.52341644032207,22.92491165836508,15.969119354162679,22.146871424393463
24.813647078466612,15.031227884266094,25.269573908898728,18.249093492024546,14.312702288159308,20.970170854857066,18.078811090226786,15.852448245580524,11.422681109150835,18.608172253205755,6.676891945238878,2.514677914529409,21.956719752267105,20.09876101655461,8.041531045120307,18.565333312640217,11.898832258089012,9.455594849661324,19.00016749861987,13.44204327018201,20.779345494067798,14.57334586855587,17.37879402140938,16.3260117505261,21.68417382792294,19.67250598797029,24.355412256798033,24.34497354484051,13.427951231506896,23.86074301439602,24.114971073923705,17.59951409692206,17.02146440437201,20.35099654265751,13.472839182858989,21.99102387702043
24.05910705629592,15.78583666453905,23.700240093261442,16.914122508125775,10.759178948143875,19.57301364705088,8.574906191830049,12.936636228343726,15.48982079214641,23.323785181966354,11.711521300616015,20.65778776743664,14.842296164535318,24.065363500635602,17.897633764900295,18.04945344459691,12.222158618811807,10.864398542553113,25.104065159498063,17.98692439247038,8.33483661059174,15.272044602717232,15.508942889792943,20.458744473422733,16.612788690267518,24.32869960421418,19.380870602604773,23.602493235554068,23.033028039893274,11.240389619531586,22.37336864977813,26.662991827796752,18.47237356661708,20.48208278725535,14.825489672392782,17.546209454823803
