0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1.889999393439108,19.893806296114818,1.7999608661819086,14.363108240930824,4.463859128439289,1.6442807763070721,12.159454989962246,1.379143340093428,1.5597713583134691,10.962913449295694,1.4163937008498788,2.536657881797258,6.739183725611471,1.6306190056198673,9.58436757854081,1.5992587224611996,1.3573509866075317,16.030811189433283,1.5082479675170046,6.873513153091694,11.89978631546062,1.4900958634874548,9.06471429168338,3.7164535098219265,1.9641726120503058,19.12051819052311,1.7682646499663206,1.6064836681139145,18.649130041931258,1.4459201004250235,6.4446718085434,20.43801722630857,1.3658878217924608,1.8274895885509521,16.754376255273066,1.4355929914124514,4.1275081176544095,8.848184897710615,1.574658196754532,12.970004719906667,1.988381080694378,1.4270489117872271,24.62636093007782,1.297276131783368,2.088374614318883,4.5421966283698145,1.542288879946544,2.633134258706566,2.467938763633724,1.6331354315816486,19.671331445174637,2.6967437802903333,1.3772155690611552,5.126900647528746,6.543115667004075,13.244155728661136,24.85877011358225
31.76845558689828,35.82504081826401,20.299105950924748,30.76701307528761,33.626186407610916,27.614811525134932,31.012543345345335,28.64353293379311,30.484124396212444,29.950225794758673,28.051662402980234,32.07163880679241,38.07737757792069,26.22644379282887,33.45927409095574,28.86849999332388,30.380170254878667,24.55656310317814,28.3206568172003,26.6180731414836,29.13742980463252,35.310657853453996,33.6783445591646,31.110636968290997,33.973772193011335,29.0760642240774,35.02842097431393,32.148695442643714,32.903158711308876,40.33387732208114,26.4075903386937,38.07201714479984,29.636591878624714,33.74558939295912,34.10224930548747,29.247167605150924,33.48531229456703,30.92335217776815,29.46866548911426,28.97814576693387,28.487301838150366,31.764363386387235,30.604001662479856,18.415162464924155,30.3572520843416,28.868701370227182,27.897418640975395,26.162206200668745,28.046225911614698,21.049190609474625,36.81307970082227,35.10520873686692,30.749942106012636,31.66272836716763,31.052618492961113,23.75980227912261,12.249569771693013
30.809792665501433,30.302412098757824,28.2607105186526,26.635793730135372,29.61919496135584,38.10331108210125,29.634719013416273,31.99238497960494,30.32055404996634,23.707994019250403,29.990863076227047,30.898795449852532,36.71625827791382,33.05025101793412,28.988697636702728,28.460045048931864,30.29999486136653,31.82756815673259,37.256043869932654,28.112696211500126,27.15986347086901,31.07843680267545,20.952503214198085,24.144199174156537,36.78999840551334,35.52910290517774,33.4851889766748,27.901957098408236,27.727001147898992,35.897711025088114,23.13209152210774,32.92342942284621,23.06116131978047,34.1531476652254,32.902144875451555,28.080906227546585,29.872687961741917,35.07822410452599,30.793458506876565,19.941643320010524,30.29752449982781,34.3943020703775,28.364101188513043,6.170905548429416,34.874453150416436,21.31417149445971,35.30300091145675,26.036791037950245,30.00806927135939,25.175064401841652,29.834877719504306,26.074219246262288,34.75260279235579,31.83140586989033,35.10187624494416,31.800793716324314,27.475012984694683
30.64519416360449,26.394843640096628,27.244769722887693,28.062220162799054,30.989594059530226,31.691767505183257,30.09613070234229,30.685869807972114,26.820892348123238,28.41446291034399,30.378811848270722,33.27386102960822,24.591411747238794,27.182586561123415,28.928722641644462,33.37490627808703,34.771012070833805,27.242840809117506,29.622103850140057,22.579950289917125,26.978111948364596,31.99685420149182,31.611616412535195,27.64400625683142,26.629300079776314,38.81030980723909,31.276057363398174,30.299104424419312,34.43235624942449,28.962852027615494,31.72164338819648,31.70813817673735,24.45555755233511,26.05711718977472,35.119042346008555,21.419913146776384,31.153435165385172,25.98464889871536,34.62414038494449,20.19016436106099,35.33592826206861,30.807456153173018,18.848547622213538,20.387353941946337,33.73518361284969,30.248474908709802,32.58946912235513,29.45419773084043,30.16845891957745,28.6304201707852,30.363710036073954,29.34958243305687,34.5660326527164,30.382562994437844,26.937920723835642,28.63751682525715,32.92192692346397
28.252356857195355,37.613719971871475,32.94282548688725,25.324732115314816,19.052178689357106,25.991545553385073,31.898680846659413,29.389847573124353,30.20810874133087,24.15890567517799,28.494142914461953,29.45393176024705,36.21714088958761,34.66757298648008,35.875003514278454,32.63018322656689,29.621476367158536,33.83835735642433,31.509265541012716,31.23412184420415,31.347464838645,31.644596737522647,27.644939986482044,28.43790807438946,26.01544158776406,25.737815257211007,31.688685281160605,27.08533417525492,31.38832344446669,40.89979827104757,35.5172673631952,31.332952064302358,30.155984968384022,34.564714294483466,30.23156054007781,31.301772662992526,36.37247674321082,32.82833430216244,37.07533484344217,19.56829365916436,38.33413750631579,32.1030087123278,23.100997128847037,19.406253769355036,33.007735929696075,24.077002040518213,32.30198099267237,28.763322833275645,29.510955556928746,28.92214239095819,35.2808274474414,27.964968534299455,26.267459348163953,32.35573692107466,24.133588269021928,32.059024436203444,35.2225042919403
28.227842492879542,24.35639524059682,29.313239183135536,33.91073760942237,32.63052454628542,25.92716431327421,32.1960306646224,30.010032617277194,35.75429798817566,24.40872169498217,30.05435383869706,32.41380281513395,32.30113260018393,33.44975609584486,29.573493406485934,31.048907510003847,34.67493756656116,33.45879656931875,36.544220683408625,36.038209302601686,29.1485174683969,31.437248732529255,29.861547930038807,33.3582420489789,29.942720052248365,34.35171345004855,30.524937504286488,35.30760832535114,37.98255667159824,23.938932548161862,35.6014578801744,32.8498158309962,27.839436891610383,39.507391149162224,36.10220960744345,27.66895834501738,35.20648759532087,31.964801857993148,31.899437764130496,31.12680480486853,35.77870485513547,32.602387230688834,18.781895158692063,30.6893099834274,34.21509356065309,26.20738252973841,34.79755337515547,27.639110584103776,32.72319931325799,33.33779971919127,36.57134905120417,29.633282517609377,38.95431163315371,38.07532757891741,28.150994534095627,36.83062255676379,30.887215345536323
28.475709835609873,27.729340766014996,29.29346933221914,28.80453225599255,27.925785214189084,26.641533031114182,29.235681972530568,26.456659815322382,28.253107733798217,26.804922162291685,30.480235707023212,28.43028920797879,24.839074713105777,27.354139701216667,28.44287087455669,22.790094827868312,32.01864501184645,27.80410236445628,23.158378229497632,24.73296943800584,26.985431901237984,25.88560035065751,21.97565835330483,26.490718134612088,33.3363933744187,27.016253094046053,32.01219351235424,32.92480878947983,31.007380815326822,27.89047694374513,25.416165677425425,24.097482746686428,24.00241523198164,27.907544706705153,29.125411549231075,30.124238459754583,28.946728931777994,27.81710175707151,29.59584260966543,30.92645634094403,26.79849916942816,26.10425054112097,20.731785967730342,25.563195050085216,28.617618935144538,22.726991686856007,26.139155917081144,16.859673852026443,22.362554103153688,16.522516240757525,26.541827581244213,21.268538892178547,22.31155045131696,26.427061434351113,31.81641174885673,32.827553861418075,28.24188834043969
30.831846529835044,21.761812194995795,25.160640968851006,30.122863164242432,22.97477580492999,25.68034846613171,28.203118708921853,25.503730249961908,30.586573723289103,28.340618836624838,26.08700261262925,31.54233624223264,27.702773010204684,28.0532379624457,28.758775081476518,27.221136473000286,30.649352286500562,24.843197555152802,34.23653308334751,33.59044884413254,32.598188928204955,25.648766846084584,19.865785061973394,24.46968998948997,28.226631842797747,24.870715895031182,29.64531198850822,32.95884269846633,27.25527898035257,23.328914949722908,24.73239119306703,25.33975827059003,23.59469663415602,24.56640593333187,25.994072627055026,12.222616173621978,29.178054804424164,21.508836404787246,29.118434107669007,15.28146415843924,22.44729797605531,31.862011979753543,18.657901641689616,23.414668419557927,25.75654981212032,22.375260509225498,23.258815270499507,21.287886255683016,29.013644686576136,17.21313569661926,26.073828041524,29.594478426937414,25.47039316506527,23.318445511585793,20.09845605177354,29.99400795599696,30.418704644982697
29.543528250180096,23.205552637651213,25.22939108818678,25.946134309688166,27.16240994254191,30.835950145843604,27.537266022110526,28.7495891176952,25.756863711627105,29.26494178810506,25.106574730308317,30.735826892325488,31.859550387034105,27.025653763840925,24.980283691810374,25.475878767161667,28.11983494148128,22.36650183141064,26.85411843124007,31.42297982072644,30.958985374767114,25.9977373610124,21.218410070735832,24.18391630932535,27.19029484993656,29.435443093546823,24.19582187073816,21.402447825654704,27.041788553920092,29.91294657211107,26.65333691036461,26.81106125302038,28.325908950218192,29.13190880610556,25.111305090251573,31.717947257106708,26.691614891872874,28.19339848599296,31.050717307883772,23.20748748452605,22.609126830113908,33.196620541099875,21.48878867025964,27.788980322796768,28.516773485626995,26.599753502186925,29.499228600747035,21.401948919067713,28.155077759540234,18.080628838323378,15.534579194418074,32.36533911419338,25.68731130638369,29.250195556251384,20.113538728841352,24.93767627471745,29.252384791476413
23.045276613149323,26.27588462753997,23.50810538332727,28.969485193420287,24.250904685465194,26.983522411683996,30.41251270019526,29.951350371506503,30.543582723601357,22.834092085696874,22.495847264430083,30.32727031051242,25.16171891065643,23.808084379231833,27.13071626611896,20.577537871381733,19.42148152022765,16.599793242461974,27.348100899671064,26.743956837440354,31.876372466828204,26.214597001704647,24.73018321213568,28.634443628961147,31.34816523399995,29.095183057361226,27.68925293742605,24.749746193558536,20.976688427103134,26.297639414052153,23.421290913001886,15.943997278066355,27.242984964369196,25.410805413792847,34.94758239569594,24.492823996428292,28.801200704999307,30.608307574868782,30.855422318620377,29.277717712065844,28.54449549684044,23.88692968535091,19.52458341393474,15.860720677438293,25.151916321365775,29.195817887493245,28.177706017187383,29.83185152338726,28.354759754104794,18.274582514156336,18.163253817289412,28.43439655576932,31.781471716111135,23.60010013778566,17.616950172488444,27.191073720416135,25.519220980583135
