0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
0,11,23,34,45,57,69,80,92,103,115,127,138,150,161,173,185,196,208,220,231,243,254,266,278,289,301,313,324,336,347,359,371,382,394,406,417,429,440,452,464,475,487,499,510,522,534,545,557,568,580,592,603,615,627,638,650
